site,mm_code,WW,IB1,FB693,FB9301,FB1591,ULT,Si_remaining,SBB,N_TESTED,total_tested,yield_sdhmt%,SBB_sdhmt%,ULT_sdhmt%,IOE_chipping_sdhmt%,Si_remaining_sdhmt%,yield_loss_sdhmt%,WLA_site,test_end_ww,class_total_tested,class_8.0,class_10.0,class_15.0,class_53.0,class_97.0,class_98.0,class_99.0,class_36.0,class_1594.0,class_902.0,class_912.0,class_900.0,class_9.0_excluded,class_WIYL,class_sdhmt_sampling,class_SBB,class_Si_remaining,total_WLA_EYL,total_WLA_EY,total_SBB,total_Si_remainig,total_ULT,total_IOE_chipping
D1V,METEOR LAKE-BASE-P281,202509,10929,16721,1888,0,0,15,23,29592,10983,0.9950833105708823,0.00209414549758718,0.0,0.0,0.0013657470636438131,0.0049166894291177154,D1V,202509,131357.0,0.0002227226607933876,0.000280736738972991,0.00037999575433655497,4.94939246207528e-05,1.6497974873584268e-05,8.248987436792134e-06,0.0003805380865806718,0.002072665175611293,1.6497974873584268e-05,0.002283852402232085,0.0,0.0,0.00018202005585354382,0.005876771761311656,0.07711808278203675,0.0029566626619583437,0.0023003503771056692,0.005802732052539953,0.99419726794746,0.0028901469918754404,0.0022282755614097516,4.56770480446417e-05,1.5225682681547234e-05
D1V,METEOR LAKE-BASE-P281,202510,11799,23307,1968,0,0,18,37,37152,11877,0.9934326850214701,0.003115264797507788,0.0,0.0,0.0015155342258145997,0.0065673149785299145,D1V,202510,194444.0,0.00013885785297263202,0.00020510632267235434,7.899997451440126e-05,1.6562117424930573e-05,-2.012660323937986e-05,0.0,0.00027645539429794824,0.00233434211051798,1.2229573554770145e-05,0.0014400032914360947,0.0,0.0,-8.686732653070685e-05,0.004383333134066254,0.15894550616115694,0.0029547616804609144,0.001419876688196715,0.004730467233781308,0.9952695327662187,0.0029802729296403733,0.0014350810239315197,1.3929643287724467e-05,1.0285737795972105e-05
D1V,METEOR LAKE-BASE-P281,202511,12557,16239,2390,1,4,51,59,31320,12691,0.9894413363801119,0.004648963832637302,0.0003151839886533764,7.87959971633441e-05,0.004018595855330549,0.010558663619888109,D1V,202511,209921.0,0.00026468447404989304,0.00029203248575723203,0.00010365449928045835,-9.33929157530453e-06,-4.985162655721314e-05,0.0,0.0010122647259959076,0.0018454907570903461,0.0,0.0014672186203381272,0.0,0.0,0.00014674921313057406,0.005072903857510021,0.13611310921727698,0.0034144724428933786,0.001417366993780914,0.005819587675186332,0.9941804123248137,0.0035825029042533814,0.0017714283419121527,3.48325811100109e-05,1.0725168167778503e-05
D1V,METEOR LAKE-BASE-P281,202512,823,1630,130,0,0,3,3,2592,832,0.9891826923076923,0.003605769230769231,0.0,0.0,0.003605769230769231,0.01081730769230771,D1V,202512,119162.0,0.00026297653161159274,0.000317385469186405,6.673860941401404e-05,4.5340781312343575e-05,8.161340636221843e-05,0.0,0.00043853301617523136,0.0026911544685045237,9.068156262468716e-06,0.0018210503348382874,0.0,0.0,0.0003989988755486235,0.00612379149295324,0.07457075242107383,0.003710049485477753,0.0019026637412005059,0.006473790527439602,0.9935262094725604,0.0037022732284214773,0.002029665599010107,4.1959685134522754e-05,8.391937026904551e-06
D1V,METEOR LAKE-BASE-P281,202513,1354,1706,342,0,1,5,3,3456,1408,0.9616477272727273,0.002130681818181818,0.0007102272727272727,0.0,0.0035511363636363635,0.03835227272727271,D1V,202513,130809.0,3.4514885347910356e-05,-0.0002716030084625108,2.113857948225794e-05,4.7891191213562785e-05,2.3945595606781392e-05,0.0,0.0010428173253715974,0.001356477901212969,1.596373040452093e-05,0.0010396838138048605,0.0,0.0,0.00023945595606781394,0.0035343222396452432,0.04223715493582246,0.0021622071034699663,0.001063629409411642,0.0050049334089389596,0.9949950665910611,0.0021608755651108544,0.0011686946260411673,7.586638290804289e-05,1.5289467850071478e-05
D1V,METEOR LAKE-BASE-P281,202514,2583,5211,392,0,0,7,10,8208,2605,0.9915547024952015,0.003838771593090211,0.0,0.0,0.002687140115163148,0.008445297504798499,D1V,202514,76412.0,0.00010443273105809249,0.00022235552111130513,0.00023709586986795674,-0.00011667250029168125,-0.00011667250029168125,1.4740348756651582e-05,0.001003594005213839,0.0021423517287606055,0.0,0.001491912265089253,0.0,0.0,-0.00024683505957848265,0.004736302409695858,0.11216824582526305,0.003472733986143842,0.0013752397647975717,0.005152333883288026,0.9948476661167119,0.0035137917824210932,0.0015223933257956263,0.0,0.0
D1V,METEOR LAKE-BASE-P281,202515,6832,13685,1044,0,0,13,23,21600,6871,0.9943239703099985,0.003347402124872653,0.0,0.0,0.0018920098966671518,0.005676029690001472,D1V,202515,47915.0,0.00021461530207103768,0.00034338448331366027,-0.0003283451534336822,2.1461530207103767e-05,0.0,0.0,0.0008584612082841507,0.002682691275887971,0.0,0.0006261087342168423,0.0,0.0,-0.0020366504404491313,0.0023817269400979524,0.02754878430554106,0.00409915226955682,0.0006261087342168423,0.002472480975992195,0.9975275190240078,0.004078442466969256,0.0006609827722933195,2.0870291140561412e-05,0.0
D1V,METEOR LAKE-BASE-P281,202516,1817,2805,335,0,0,4,6,4968,1828,0.9939824945295405,0.0032822757111597373,0.0,0.0,0.002188183807439825,0.006017505470459539,D1V,202516,95917.0,0.0002021319602544735,0.00041490244473286667,0.0004363624380996166,6.383114534351795e-05,4.2554096895678634e-05,1.0638524223919659e-05,0.0019787655056490564,0.002319381225733396,1.0638524223919659e-05,0.0012615073448919377,0.0,0.0,-0.00029769573335083985,0.006432378952473623,0.020006880949153955,0.004915181136369793,0.0013040614417876163,0.006424078628110007,0.99357592137189,0.004882511791926388,0.0013217499727017044,6.255408321778204e-05,1.0425680536297008e-05
D1V,METEOR LAKE-BASE-P281,202517,276,552,31,0,0,2,3,864,281,0.9822064056939501,0.010676156583629894,0.0,0.0,0.0071174377224199285,0.017793594306049876,D1V,202517,31423.0,0.00014075090608395792,0.00021112635912593687,0.00023011414364342155,3.518772652098948e-05,0.0001759386326049474,0.0,0.00010835102207694825,0.0014968722983990427,3.518772652098948e-05,0.0019730770454762436,0.0,0.0,-5.1387668524494295e-05,0.004320030465406993,0.09559876523565541,0.001957100585685886,0.002149015678081191,0.0056080865318962276,0.9943919134681037,0.0027906315731098686,0.002623990690689585,3.1823823314132964e-05,3.1823823314132964e-05
F21,ARROW LAKE-BASE-H682,202509,12315,24624,2061,0,2,73,289,39501,12816,0.9609082397003745,0.022549937578027465,0.00015605493133583021,0.0,0.005696004993757803,0.039091760299625467,F21,202509,23971.0,-0.0004210747264907996,0.0003692550862475814,0.006850497554198633,4.929022082018927e-05,0.0010593181777302312,4.929022082018927e-05,9.267846298664437e-05,0.002340863919055152,0.0001971608832807571,0.02861791331191857,0.0,0.0,0.0003684119464399051,0.039376444173726294,0.15364398648366775,0.0023817227417985785,0.0296772314896488,0.03933270420842183,0.9606672957915782,0.005480447669495837,0.025992660250052348,6.569397655958711e-05,0.00016686829919486046
F21,ARROW LAKE-BASE-H682,202510,36843,64021,5809,1,11,247,180,107217,37387,0.9854494877898735,0.004814507716585979,0.0002942199160135876,2.6747265092144328e-05,0.006606574477759649,0.014550512210126487,F21,202510,,,,,,,,,,,,,,,,,,,,,,,,
F21,ARROW LAKE-BASE-H682,202511,5867,7001,868,0,1,28,22,13794,5925,0.990210970464135,0.0037130801687763715,0.00016877637130801687,0.0,0.004725738396624472,0.009789029535865024,F21,202511,34305.0,-0.00031474890178551833,-0.00023176852916179894,4.6800831890314067e-05,3.3034917908228995e-05,-0.0017695955492580844,-0.00033061123098438794,0.0011380013304702636,0.0012880997465188329,-0.0004297159847090749,0.02369916921731526,0.0,0.0,-0.0006783950506781356,0.022879986782234973,0.11759218772773648,0.0018795836460417793,0.021929573668057173,0.021340592480184065,0.978659407519816,0.0020951885133413373,0.019906537041181803,4.8997052378852644e-05,0.0
F21,ARROW LAKE-BASE-H682,202512,8319,16362,1564,1,0,32,36,26334,8408,0.9894148430066603,0.004281636536631779,0.0,0.00011893434823977165,0.003805899143672693,0.010585156993339728,F21,202512,90603.0,0.00017590392088945208,0.00047300171451159336,0.0012877930574768642,0.00020133957933450558,0.00025663481518924726,7.713140643672892e-05,0.0014164251493392751,0.0019697234521810813,6.711319311150185e-05,0.0095912938865159,0.0,0.0,8.37451944648826e-05,0.01553299217633953,0.17772038453472844,0.004035054236921402,0.009847928701705148,0.01465366100500235,0.9853463389949977,0.004078876938045388,0.008774136885281425,0.0001655574318731168,7.632286872793179e-05
F21,ARROW LAKE-BASE-H682,202515,18562,22439,2884,1,3,83,72,44099,18776,0.9886024712398807,0.0038346825734980826,0.0001597784405624201,5.325948018747337e-05,0.004420536855560289,0.011397528760119346,F21,202515,19676.0,0.00033249332426344,0.0006323575882872495,0.0020833525422129895,0.0001296932754036703,0.0011916084031183994,0.0001296932754036703,0.0012733867951061893,0.001556319304844044,0.0,0.011892661109981703,0.0,0.0,0.0005918798750707808,0.019813445493692135,0.216253303516975,0.0037945570125009227,0.013084269513100103,0.01799347569793323,0.9820065243020668,0.0038032342976220303,0.011210708705119216,0.00013619929175610375,1.1517538534137994e-05
F21,ARROW LAKE-BASE-H682,202516,20187,37177,3495,1,1,208,118,61237,20565,0.9816192560175054,0.005737904206175541,4.862630683199611e-05,4.862630683199611e-05,0.01011427182105519,0.018380743982494563,F21,202516,24474.0,0.0006279322341416094,0.0007825154265081451,0.0012770282003455062,0.00010647359454855196,0.00035662104831393727,-6.927332988027055e-05,0.0012545545998089835,0.0016875409801708368,0.0,0.004535425349350331,0.0,0.0,4.2327464124573724e-05,0.010601145567432203,0.23249162376399443,0.004352543240629575,0.004892046397664268,0.012409837035181847,0.9875901629648182,0.0046746280610086115,0.006106170066010037,9.302458469698691e-05,1.1305209033016991e-05
F21,ARROW LAKE-BASE-H682,202517,17759,29772,2664,0,2,66,78,50369,17933,0.9902972174203981,0.004349523225338761,0.00011152623654714772,0.0,0.0036803658060558745,0.009702782579601887,F21,202517,152898.0,-0.00046539648952985825,0.0007486704747773083,5.8862090846118625e-05,0.00013129964767927873,0.0005347454409564214,9.721423588375015e-05,0.0010115078876302337,0.0023194928218089996,6.564982383963937e-05,0.004068071524807388,0.0,0.0,7.015467457611026e-05,0.00857462230943575,0.10338264725503277,0.0036142746946866834,0.004602816965763809,0.008691254504693479,0.9913087454953066,0.003690286634175868,0.004507451522909728,0.0001292554200911769,5.8862771259270885e-05
F21,ARROW LAKE-BASE-H682,202518,15910,31367,2777,0,1,33,48,50160,16016,0.9933816183816184,0.002997002997002997,6.243756243756244e-05,0.0,0.0020604395604395605,0.006618381618381575,F21,202518,160723.0,0.0004166576016071637,0.0006133219747089571,-0.000865510461188762,0.00012411081135809887,0.00044418606170266967,4.537506870584934e-05,0.0020386128734452905,0.002697427142989436,5.225718372972585e-05,0.0025571946765553157,0.0,0.0,0.00039192887797294385,0.008463304627856964,0.047497869004436206,0.005766019592750847,0.0030013807382579852,0.00837567471642963,0.9916243252835704,0.005634497205214906,0.0029566880374530856,0.00012118146345979325,4.977507886239057e-05
F21,ARROW LAKE-BASE-H682,202519,15542,31428,2984,0,0,61,114,50160,15748,0.9869189738379477,0.007239014478028956,0.0,0.0,0.003873507747015494,0.013081026162052312,F21,202519,159717.0,0.0007008003336247933,0.0006845032415177543,0.0013154085111113161,0.00011847171487807286,6.236942567073393e-05,4.2309514383446134e-05,0.00033000660028424406,0.0020829703405356435,1.3163523875341429e-05,0.0030554042462605734,0.0,0.0,0.0003717122367412575,0.008763956165007835,0.048723680009015946,0.0037982805159624353,0.0031177736719313074,0.008974299702120353,0.9910257002978796,0.003965925736526319,0.003154595817177619,0.00011269933695223426,1.2522148550248252e-05
F21,ARROW LAKE-BASE-H682,202520,41504,82981,6814,2,3,100,429,131879,42084,0.9862180401102557,0.010193897918448817,7.128599942971201e-05,4.7523999619808e-05,0.0023761999809904003,0.013781959889744289,F21,202520,165992.0,-3.534719446775746e-05,0.0006643520249222962,-0.0010652322214496808,0.00012742668187291738,-0.000342904510145885,0.00016565468643479258,0.000354379819255804,0.002227647905320794,1.9114002280937605e-05,0.002807364210323389,0.0,0.0,0.00034578532024000285,0.005249126722306673,0.05445443153886934,0.003211032555031137,0.002464459700177504,0.005713777301855499,0.9942862226981445,0.003591280518908507,0.00245965356734139,0.00012436957292426845,2.0661052536046583e-05
F21,ARROW LAKE-BASE-H682,202521,20706,41199,2951,0,0,40,89,64999,20849,0.9931411578492974,0.0042687898700177465,0.0,0.0,0.0019185572449517962,0.006858842150702649,F21,202521,199237.0,0.0003049058147155768,0.0005725986612431391,-0.000427974753361125,2.8735632183908045e-05,-0.0010967768087268327,8.106529411523584e-05,0.0011104492628274758,0.0024794335902540467,-1.663585531005152e-05,0.0013099976410004166,0.0,0.0,0.00026618438809283395,0.004628618722344675,0.1266682393330556,0.004467387329040238,0.0002132208322735839,0.00491111719733411,0.9950888828026659,0.00444223133856984,0.0004292327931380822,2.5095740249050126e-05,0.0
F21,ARROW LAKE-BASE-H682,202522,23648,41887,3058,0,1,39,92,68761,23816,0.9929459187101108,0.0038629492777964396,4.1988579106483035e-05,0.0,0.0016375545851528383,0.007054081289889158,F21,202522,194495.0,0.0005825348743719678,0.000145737731797659,0.0004783297457583303,3.5136008697850515e-05,0.0001732855637734469,1.0780816343136849e-05,0.0005182660291318144,0.0020586293467682905,1.7967084301559544e-05,0.002293118075014782,0.0,0.0,6.787753767989533e-05,0.006363695729337175,0.14151006452608036,0.003305167982069732,0.0024664036387882287,0.006461392234558759,0.9935386077654412,0.0033840996492194592,0.0023491131557259043,3.610571637854561e-05,1.5424561042700328e-05
F21,ARROW LAKE-BASE-H682,202523,25213,50348,3705,1,0,44,93,79420,25367,0.9939291205109,0.003666180470690267,0.0,3.942129538376631e-05,0.0017345369968857177,0.006070879489100012,F21,202523,193297.0,0.00037696253322581203,0.00022839203941368055,-0.00024178788993212022,-3.3979024198471034e-05,0.0009447345308233484,-7.388485236790072e-05,0.0007191551424395124,0.0021293044252014403,1.7780411912875983e-05,0.002597039788511979,0.0,0.0,0.00010945556545634234,0.006755392258573623,0.12712044160023175,0.003453814140280445,0.0035417743193353274,0.00666837669303714,0.9933316233069629,0.0034808102419831627,0.0033120375128291124,0.0,2.0531410576314718e-05
F21,ARROW LAKE-BASE-H682,202524,54884,43118,5006,25,4,110,232,103455,55331,0.9919213460808588,0.0041929478953931796,7.229220509298585e-05,0.00045182628183116155,0.001988035640057111,0.008078653919141199,F21,202524,144347.0,0.0005230218135647298,0.001284970627324458,0.0005881696932697389,7.343042467262269e-05,0.0018847142332639824,9.735136745128432e-07,0.0005084037509785284,0.0024700869944030606,0.0,0.0018219983789063852,0.0,0.0,0.0003415781925715153,0.009497347622629533,0.15090026117619348,0.004786483186270778,0.0037067126121703674,0.009283266372244123,0.9907167336277559,0.004696918555860061,0.0034473638082009677,7.325866704077964e-05,6.818070393459069e-05
F21,ARROW LAKE-BASE-H682,202525,45816,60421,6157,15,3,119,177,112860,46282,0.9899312907825937,0.003824380968843179,6.482001642107082e-05,0.0003241000821053541,0.002571193984702476,0.010068709217406324,F21,202525,168517.0,0.0004688684392164422,0.0003361788326527317,-4.133934910787373e-06,-0.00021999520657631802,-0.0007501118701658232,0.00022672595130430402,-0.0001064232698950293,0.0023030921244418957,0.0,0.0014538592545559202,0.0,0.0,0.00012204876753200018,0.003830109088155336,0.05776865242082401,0.0030017161264160406,0.000703747384390097,0.0041905046106145444,0.9958094953893855,0.003049240365757046,0.0008116272579579924,0.0,1.8722824992704727e-05
F21,ARROW LAKE-BASE-H682,202526,32086,58142,4543,2,4,106,113,95095,32410,0.9900030854674483,0.003486578216599815,0.0001234186979327368,6.17093489663684e-05,0.0032705954952175252,0.009996914532551693,F21,202526,188572.0,0.0004164769778387244,0.00018040343370064526,0.00031108892533879577,-0.00011711758084280178,0.0003044797783481263,4.560415614003144e-05,0.0005123686504534786,0.0020494717076349907,3.571301024963394e-05,0.001336359586789131,0.0,0.0,0.000481119042940318,0.005520254678341439,0.1090617907218463,0.003158720769627839,0.0016408393651372573,0.006008487218494209,0.9939915127815058,0.0031944774898960953,0.0018185834871237176,0.0,3.854821750229266e-05
F21,ARROW LAKE-BASE-H682,202527,23165,45032,2556,32,2,122,107,71060,23472,0.9869205862304021,0.004558623040218132,8.520790729379687e-05,0.0013633265167007499,0.005197682344921609,0.01307941376959787,F21,202527,221927.0,0.00021448133839872992,0.0003496214999649136,0.0005573419406538979,0.0010000857216332828,4.051352450598737e-05,-9.146233971128636e-05,0.0006964850747165996,0.002424085025409952,1.1429551104380376e-05,0.0010859426748435297,4.505986202670247e-06,0.0,0.00022389643781672947,0.0065009908982323365,0.21152000432574675,0.0036846729384901952,0.001126456199349517,0.007892458932440165,0.9921075410675598,0.003869530867788175,0.0019876019712720193,0.000806570762386665,0.00029738280311528836
F21,ARROW LAKE-BASE-H682,202528,43419,54610,4627,1333,5,209,154,104500,45263,0.9592603230011267,0.0034023374500143605,0.00011046550162384288,0.02945010273291651,0.004617457967876632,0.040739676998873264,F21,202528,244599.0,0.0011787008394258224,0.0003280186215554688,0.005332693785007816,0.0005362617367376133,5.261420870621661e-05,6.273385838166376e-05,0.0011540739488200271,0.0024618390590091135,0.004725712563794728,0.0016230646895531054,0.0,0.0,7.24978374601715e-05,0.012802498584657018,0.14525815722877036,0.005122632468810432,0.001675678898259322,0.016860601639277453,0.9831393983607225,0.004872745584490281,0.002102996304886099,0.0004744113602700388,0.008317131918366484
F21,ARROW LAKE-BASE-H682,202529,5305,2726,515,69,0,38,31,8778,5537,0.9581000541809644,0.005598699656853892,0.0,0.01246162181686834,0.006862922160014448,0.041899945819035556,F21,202529,79944.0,0.0008251256248679191,0.00033567430967468195,0.010033638791684507,-0.00014237076716403408,0.00014060149318785765,5.5355960287054845e-05,0.0008725198522621799,0.0019947719292914023,0.009476540640861605,0.0012884018813169218,0.0,0.0,0.0004209198425754847,0.015824638917983976,0.11033973781647154,0.004028091716096183,0.0014290033745047795,0.018701781444930038,0.9812982185550699,0.0042013921844918575,0.002028580548613916,0.0,0.009805913715183072
F21,ARROW LAKE-BASE-P281,202522,35997,65445,5687,1,263,111,98,107670,36538,0.985193497181017,0.002682139142810225,0.007197985658766216,2.736876676336964e-05,0.0030379331107340305,0.014806502818982992,F21,202522,34568.0,0.00035662922909990616,0.0001405588190353416,-5.2321815115521984e-05,3.7755795514611494e-05,0.0,-0.00017195190810465475,0.0004971880481352477,0.0018500339802159631,3.7755795514611494e-05,0.00040499884286044897,0.0,0.0,6.362706445298301e-06,0.0030692536980866407,0.23380004628558204,0.002844410076486458,0.00040499884286044897,0.005813423085817615,0.9941865769141824,0.00280647112468215,0.0010205789965561872,0.0017118178689582433,3.5327307711801476e-05
F21,ARROW LAKE-BASE-P281,202523,42909,77748,6310,1,7,74,3202,130314,46256,0.9276418194396403,0.06922345209270149,0.0001513317191283293,2.1618817018332758e-05,0.001599792459356624,0.0723581805603597,F21,202523,21153.0,0.0007054945657387991,0.0003871825445773886,0.00044303277003412684,0.0,0.0001377410468319559,5.585022545673835e-05,0.0007873853871140168,0.002302536902265532,0.0,0.0011818654564364393,0.0,0.0,0.0013383495744418404,0.0073394384728968365,0.31357254290171604,0.004182599399695736,0.0013196065032683951,0.027727530765533397,0.9722724692344666,0.02457762497113748,0.0014074651260043297,4.745347198875848e-05,6.7790674269654975e-06
F21,ARROW LAKE-BASE-P281,202524,68304,111713,10794,11,5,168,440,191586,69079,0.9887809609287916,0.006369518956556986,7.238089723360211e-05,0.00015923797391392464,0.002431998147049031,0.011219039071208359,F21,202524,64460.0,0.0004371128378724879,0.0003437524000308598,0.00018262459060245265,-4.708984742889433e-05,4.6270590412733666e-05,6.776737158677916e-05,0.0008750449327611364,0.0016872380360324574,2.3135295206366833e-05,0.0007291343468817872,0.0,0.0,0.00018262459060245265,0.004504479849354252,0.32944461681663045,0.0033431482066969415,0.0007754049372945208,0.00671655523929055,0.9932834447607094,0.004340169758729642,0.001321160652503127,0.0,6.797359004089518e-05
F21,ARROW LAKE-BASE-P281,202525,70622,122552,9731,21,356,327,263,204018,71735,0.9844845612323134,0.0036662716944308913,0.004962709974210637,0.00029274412769220046,0.004558444274064264,0.015515438767686573,F21,202525,82394.0,0.0004194060442566057,0.00023402517926948973,-8.897968761252865e-06,5.561425949613481e-05,3.7076172997423206e-05,-1.661006295121986e-05,0.0006700412864773153,0.0020449735855007515,0.0,0.0010559021287957862,0.0,0.0,0.00042519011489908096,0.004916720739980115,0.3453042697283783,0.0033684460955041625,0.0010929783017932094,0.008576503328594292,0.9914234966714057,0.0034712865464479733,0.0022896184986168104,0.0017500553617528806,0.0001010857972300264
F21,ARROW LAKE-BASE-P281,202526,103933,165327,13069,5,471,320,296,283716,105320,0.9868306114698063,0.00281048233953665,0.004472085074060008,4.7474363843524496e-05,0.0030383592859855677,0.01316938853019367,F21,202526,97365.0,8.963234862615418e-05,0.0002900112635063696,0.0002517898754431952,4.714534911131017e-05,-1.3930324160809571e-05,3.3215024950500595e-05,0.00016141677515603685,0.0015772140271887616,0.0,0.00046217840086273303,0.0,0.0,0.0001889294099614483,0.0030876021506456995,0.3464489292867047,0.002118274414477322,0.00044824807670192345,0.006580426247137377,0.9934195737528626,0.0023580891089578977,0.0013455893318917338,0.001580160978977992,1.6447442522156506e-05
F21,ARROW LAKE-BASE-P281,202527,38479,63665,4671,80,8,242,215,107448,39112,0.9838157087338925,0.005497034158314584,0.00020454080589077522,0.0020454080589077522,0.00618735937819595,0.016184291266107542,F21,202527,45930.0,0.0008868018942515859,0.0002866789832452061,1.9235523412572874e-05,6.37064407211569e-05,-3.6941496205189294e-05,6.37064407211569e-05,0.000670241192865061,0.001996576331027221,0.0,0.0007184846505551926,0.0,0.0,0.0002192078319723517,0.004887697792566315,0.3164816024384934,0.003840298401389074,0.0006815431543500033,0.00846286179716887,0.9915371382028312,0.00436462478855801,0.002424032695604623,0.00010827792628844565,0.0006473340201237337
F21,ARROW LAKE-BASE-P281,202528,45353,62286,4970,492,18,147,119,113664,46408,0.9772668505430099,0.002564213066712636,0.0003878641613514911,0.01060162041027409,0.0031675573177038442,0.02273314945699012,F21,202528,174590.0,0.00023608764656208317,0.0004092178755888898,0.00012055390479277046,8.553880895762408e-05,8.553880895762407e-06,-7.880947127213594e-05,0.0004562078708390629,0.0018019039862891722,0.00024806254597710983,0.0005784981957729538,0.0,0.0,0.00021761147736285263,0.003835364175789036,0.33039692995016895,0.002903417379279208,0.0005870520766687162,0.010079134415555364,0.9899208655844446,0.002791345315781355,0.0014396430860270431,0.00018542617723466071,0.00366884627840226
F21,ARROW LAKE-BASE-P281,202529,17873,25227,2137,102,1,64,54,45510,18146,0.9849553620632646,0.0029758624490245785,5.510856387082553e-05,0.005621073514824204,0.003526948087732834,0.015044637936735383,F21,202529,83295.0,0.0002463189471694359,0.00038344675246755665,0.00024681685205765253,1.7558645877229948e-05,0.0,1.4715189045727732e-05,0.0003402969951068067,0.0017122169254740283,7.023458350891979e-05,0.001116513596254277,0.0,0.0,0.0006948112743711246,0.004772695177823839,0.3162614802809292,0.0026822796202178277,0.001116513596254277,0.008021315000118177,0.9919786849998818,0.0027751285602413134,0.0018788411766494943,2.9434238526311986e-05,0.0018257511207277026
F21,ARROW LAKE-BASE-S816,202501,7189,118,681,0,2,18,158,8184,7385,0.9734597156398104,0.021394719025050777,0.00027081922816519973,0.0,0.0024373730534867975,0.026540284360189625,F21,202501,29660.0,0.002843601895734597,0.0006779580812603286,0.0008754304351307868,0.0001579778830963665,-0.018204038992144785,0.00022368066627354195,0.03150985359745488,0.009676145339652449,0.0,0.0,0.002124072825354012,0.0,0.0007174525520344203,0.0306021342838466,0.14632501685772084,0.04470755891410226,-0.016079966166790773,0.03000778402529396,0.9699922159747061,0.04129630722433546,0.0,0.00017448939481581142,0.0
F21,ARROW LAKE-BASE-S816,202502,8577,11823,1800,1,2,23,629,22878,9255,0.926742301458671,0.06796326310102647,0.00021609940572663426,0.00010804970286331713,0.002485143165856294,0.07325769854132902,F21,202502,,,,,,,,,,,,,,,,,,,,,,,,
F21,ARROW LAKE-BASE-S816,202503,36871,36707,6309,2,10,174,3097,83514,40498,0.9104400217294681,0.07647291224257988,0.0002469257741123018,4.938515482246037e-05,0.004296508469554052,0.08955997827053186,F21,202503,47744.0,0.00243605359317905,0.00042856498398520325,0.0012180003378777493,0.00018044841430955925,-0.009858582154366212,0.0006766550949490716,0.03405945298994688,0.01184190073035305,2.2556051788694907e-05,0.0,0.0006074061662198391,0.0,0.00038345288040781344,0.04197335303686201,0.07142258713136729,0.04876597229746418,-0.009251175988146372,0.04537211292390152,0.9546278870760985,0.05074487362983777,0.0,0.0001851963993323339,2.4472255737780452e-05
F21,ARROW LAKE-BASE-S816,202504,14264,7378,1935,1,5,50,157,23808,14495,0.9840634701621249,0.01083132114522249,0.00034494653328734045,6.89893066574681e-05,0.0034494653328734047,0.01593652983787508,F21,202504,101698.0,0.0017967289237505483,0.00039751044884608395,0.0004690348720877523,0.000170361620934036,-0.0016140979379213067,0.0004247316981280274,0.030923359153415486,0.005066545454061355,2.2714882791204798e-05,0.0,0.001179964207752365,0.0,0.00037704874930024853,0.039191187190354596,0.1342209286318315,0.03818414398007347,-0.00043413373016894176,0.03606992548548975,0.9639300745145103,0.03451282269847781,8.712654250631264e-05,0.00019379456999520342,2.8925878934437647e-05
F21,ARROW LAKE-BASE-S816,202505,20379,17500,3216,0,1,113,232,41478,20762,0.9815528369135922,0.011174260668529043,4.8164916674694154e-05,0.0,0.005442635584240439,0.018447163086407814,F21,202505,123464.0,0.0006330485276601877,0.00028197499173521575,0.00032190370919374253,2.301367000491375e-07,0.0008023140705463328,-0.0003953173165094201,0.007885058685433854,0.004395610970938683,1.1506835002456875e-07,0.0,0.0015227110736732974,0.0,4.9767061385627795e-05,0.01549730191075757,0.16699604743083005,0.01319569317576794,0.0023250251442196303,0.01598991706756082,0.9840100829324392,0.012858121936910851,0.0028456537651321964,8.235055490281358e-06,9.585239038607852e-08
F21,ARROW LAKE-BASE-S816,202506,48479,68153,9602,0,2,207,310,126852,49097,0.9874126728720696,0.00631403140721429,4.073568649815671e-05,0.0,0.004216143552559219,0.012587327127930426,F21,202506,97079.0,0.0012009215332989332,0.0011924758619805357,0.0005598054784706881,0.00012712904852110713,0.002563782466776939,-0.00018122191427232546,0.00638428539313757,0.005702650400637755,5.12892843862596e-05,0.0,0.002307399128544793,0.0,-1.3129949334502356e-05,0.019844097447761496,0.19664397037464335,0.014480333189054794,0.004871181595321732,0.018417097319973045,0.9815829026800269,0.012874479183396154,0.0047423723138464765,0.00011014031479890023,4.120355586687131e-05
F21,ARROW LAKE-BASE-S816,202507,15434,18091,2531,0,0,96,85,36270,15648,0.9863241308793456,0.00543200408997955,0.0,0.0,0.006134969325153374,0.013675869120654438,F21,202507,87962.0,0.0014785994598963878,0.0006173373007543862,0.0006236639229411961,0.00018520119022631586,-0.0014052028471954192,-0.0005366237041185178,0.01209606224781109,0.006158016199614635,7.408047609052635e-05,0.0,0.003990359473408972,0.0,0.0002856334384833531,0.0234930466818224,0.07922739364725677,0.0203500152080765,0.002585156626213553,0.022715257290678734,0.9772847427093213,0.01916810006878888,0.0028663990342864894,0.00017052818262431506,6.821127304972602e-05
